post_id,title,url,code,source_len,valid_dcv5_profile,public_fallback_marker,public_dcv5_marker,internal_text_visible,result
2778,"Čvarci s Papuka - Planinski recept",https://drycured.com/recepti-baza/cvarci-s-papuka-planinski-recept/,MD-CVARCI_S_PAPUKA_PLANINSKI_RECEPT,3621,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
2779,"Slavonski cviček (suhomesnati narez)",https://drycured.com/recepti-baza/slavonski-cvicek-suhomesnati-narez/,MD-SLAVONSKI_CVICEK_SUHOMESNATI_NAREZ,3420,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
2780,"Slavonski pikantni vrat",https://drycured.com/recepti-baza/slavonski-pikantni-vrat/,MD-SLAVONSKI_PIKANTNI_VRAT,3556,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2781,"Esencijalni slavonski sušeni vrat s divljim začinima",https://drycured.com/recepti-baza/esencijalni-slavonski-suseni-vrat-s-divljim-zacinima/,MD-ESENCIJALNI_SLAVONSKI_SUSENI_VRAT_S_DIVLJIM_ZACINIMA,3440,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2972,"Slavonski kulen (PDO EU)",https://drycured.com/recepti-baza/hr-sl-001-slavonski-kulen-pdo-eu/,HR-SL-001,6032,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2973,"Kulenova seka",https://drycured.com/recepti-baza/hr-sl-002-kulenova-seka/,HR-SL-002,5470,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2974,"Baranjski kulen (ZOZP EU)",https://drycured.com/recepti-baza/hr-sl-003-baranjski-kulen-zozp-eu/,HR-SL-003,5742,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2975,"Đakovački kulen",https://drycured.com/recepti-baza/hr-sl-004-dakovacki-kulen/,HR-SL-004,5597,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2976,"Slavonska domaća kobasica",https://drycured.com/recepti-baza/hr-sl-005-slavonska-domaca-kobasica/,HR-SL-005,5855,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2977,"Srijemska kobasica (OGP)",https://drycured.com/recepti-baza/hr-sl-006-srijemska-kobasica-ogp/,HR-SL-006,5797,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2979,"Baranjska kobasica",https://drycured.com/recepti-baza/hr-sl-008-baranjska-kobasica/,HR-SL-008,5719,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2981,"Slavonska kobasica (ZOI EU 2023)",https://drycured.com/recepti-baza/hr-sl-010-slavonska-kobasica-zoi-eu-2023/,HR-SL-010,5770,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2996,"Brodska kobasica (Slavonski Brod)",https://drycured.com/recepti-baza/hr-sl-030-brodska-kobasica-slavonski-brod/,HR-SL-030,5676,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
2997,"Osječka kobasica",https://drycured.com/recepti-baza/hr-sl-031-osjecka-kobasica/,HR-SL-031,5815,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3000,"Slavonska domaća salama",https://drycured.com/recepti-baza/hr-sl-034-slavonska-domaca-salama/,HR-SL-034,5610,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3001,"Slavonska čvarkovača (kobasica od čvaraka)",https://drycured.com/recepti-baza/hr-sl-036-slavonska-cvarkovaca-kobasica-od-cvaraka/,HR-SL-036,5681,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3002,"Vinkovačka kobasica",https://drycured.com/recepti-baza/hr-sl-037-vinkovacka-kobasica/,HR-SL-037,5687,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3003,"Slavonska lovačka kobasica (divljač + svinjetina)",https://drycured.com/recepti-baza/hr-sl-038-slavonska-lovacka-kobasica-divljac-svinjetina/,HR-SL-038,6094,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3024,"Irska dimljena kobasica (Smoked Sausage)",https://drycured.com/recepti-baza/irska-dimljena-kobasica-smoked-sausage/,MD-IRSKA_DIMLJENA_KOBASICA_SMOKED_SAUSAGE,4119,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3025,"Pršuta e Kosovës (Kosovska pršuta)",https://drycured.com/recepti-baza/prsuta-e-kosoves-kosovska-prsuta-2/,MD-PRSUTA_E_KOSOVES_KOSOVSKA_PRSUTA,3433,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3026,"Scharfe Edelrohwurst s povrćem na žaru",https://drycured.com/recepti-baza/scharfe-edelrohwurst-s-povrcem-na-zaru/,MD-SCHARFE_EDELROHWURST_S_POVRCEM_NA_ZARU,4360,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3027,"ENGADINER HATECLETT (SUŠENI KOZJI BUT)",https://drycured.com/recepti-baza/engadiner-hateclett-suseni-kozji-but-2/,MD-ENGADINER_HATECLETT_SUSENI_KOZJI_BUT,3612,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3028,"ZUGER HIRSCHTROCKENWURST (KOBASICA OD JELENA IZ ZUGA)",https://drycured.com/recepti-baza/zuger-hirschtrockenwurst-kobasica-od-jelena-iz-zuga-2/,MD-ZUGER_HIRSCHTROCKENWURST_KOBASICA_OD_JELENA_IZ_ZUGA,4442,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3029,"Tiroler Speck – tirolski sušeni dimljeni svinjski but",https://drycured.com/recepti-baza/tiroler-speck-tirolska-slanina-2/,MD-TIROLER_SPECK_TIROLSKA_SLANINA,3385,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3030,"Waldviertler Hirschsalami – salama od jelena iz Waldviertela",https://drycured.com/recepti-baza/waldviertler-hirschsalami-salama-od-jelena-iz-waldviertela-2/,MD-WALDVIERTLER_HIRSCHSALAMI_SALAMA_OD_JELENA_IZ_WALDVIERTELA,4216,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3032,"Mađarska Gyulai Kolbász – Gyulai kobasica",https://drycured.com/recepti-baza/maarska-gyulai-kolbasz-gyulai-kobasica/,MD-MADARSKA_GYULAI_KOLBASZ_GYULAI_KOBASICA,4374,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3033,"Lukanka iz Panagyurishte – bugarska prešana suha kobasica",https://drycured.com/recepti-baza/lukanka-iz-panagyurishte/,MD-LUKANKA_IZ_PANAGYURISHTE,4189,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3035,"Strandzhansko Dyado – bugarski sušeni punjeni proizvod",https://drycured.com/recepti-baza/strandzhansko-dyado/,MD-STRANDZHANSKO_DYADO,4377,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3037,"Dobrudzhanski Babek – bugarski sušeni babek",https://drycured.com/recepti-baza/dobrudzhanski-babek/,MD-DOBRUDZHANSKI_BABEK,4296,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3038,"Grčki Loukaniko – tradicionalna grčka kobasica",https://drycured.com/recepti-baza/grcka-tradicionalni-recepti-za-loukaniko-2/,MD-GRCKA_TRADICIONALNI_RECEPTI_ZA_LOUKANIKO,3978,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3039,"Joulukinkku – finska božićna šunka",https://drycured.com/recepti-baza/joulukinkku-bozicna-sunka-2/,MD-JOULUKINKKU_BOZICNA_SUNKA,3386,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3041,"Saucisson Sec – francuska suha kobasica",https://drycured.com/recepti-baza/saucisson-sec-suha-kobasica-2/,MD-SAUCISSON_SEC_SUHA_KOBASICA,4138,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3042,"Jésus de Lyon – debela suha kobasica",https://drycured.com/recepti-baza/jesus-de-lyon-debela-suha-kobasica/,MD-JESUS_DE_LYON_DEBELA_SUHA_KOBASICA,4123,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3044,"Jésus de Lyon – velika lionska suha kobasica",https://drycured.com/recepti-baza/jesus-de-lyon-2/,MD-JESUS_DE_LYON,4232,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3045,"Rosette de Lyon – lionska suha kobasica",https://drycured.com/recepti-baza/rosette-de-lyon-2/,MD-ROSETTE_DE_LYON,4369,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3047,"Siglino Messinias – grčka dimljena svinjetina",https://drycured.com/recepti-baza/siglino-messinias/,MD-SIGLINO_MESSINIAS,3596,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3050,"Pancetta Maltija – malteška panceta",https://drycured.com/recepti-baza/maltezanska-panceta-pancetta-maltija-2/,MD-MALTEZANSKA_PANCETA_PANCETTA_MALTIJA,3411,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3051,"Pick Szalámi – mađarski Pick salami",https://drycured.com/recepti-baza/maarski-pick-salami-pick-szalami/,MD-MADARSKI_PICK_SALAMI_PICK_SZALAMI,4076,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3052,"Mađarska Kolbász – mađarska kobasica",https://drycured.com/recepti-baza/maarska-kobasica-kolbasz/,MD-MADARSKA_KOBASICA_KOLBASZ,4204,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3053,"Westfälischer Knochenschinken – vestfalska šunka s kosti",https://drycured.com/recepti-baza/westfalischer-knochenschinken-vestfalska-sunka-s-kosti/,MD-WESTFALISCHER_KNOCHENSCHINKEN_VESTFALSKA_SUNKA_S_KOSTI,3735,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3055,"Salo – ukrajinska slana svinjska slanina",https://drycured.com/recepti-baza/salo-slana-svinjeca-slanina/,MD-SALO_SLANA_SVINJECA_SLANINA,3596,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3057,"Belokranjska jagenjčara",https://drycured.com/recepti-baza/belokranjska-jagenjcara-2/,MD-BELOKRANJSKA_JAGENJCARA,4217,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3058,"Sobrasada Mallorquina – majorška sobrasada",https://drycured.com/recepti-baza/sobrasada-mallorquina-majorska-sobrasada-2/,MD-SOBRASADA_MALLORQUINA_MAJORSKA_SOBRASADA,4399,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3060,"Appenzeller Mostbröckli – švicarska sušena dimljena govedina",https://drycured.com/recepti-baza/appenzeller-mostbrockli-dimljena-govedina/,MD-APPENZELLER_MOSTBROCKLI_DIMLJENA_GOVEDINA,3473,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3061,"Speck Alto Adige – južnotirolski sušeni dimljeni but",https://drycured.com/recepti-baza/speck-alto-adige-2/,MD-SPECK_ALTO_ADIGE,3610,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3063,"Suxhuk – albanska suha kobasica",https://drycured.com/recepti-baza/suxhuk-albanska-suha-kobasica-2/,MD-SUXHUK_ALBANSKA_SUHA_KOBASICA,4129,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3064,"Proshuta Shqiptare – albanska pršuta",https://drycured.com/recepti-baza/0003-proshuta-shqiptare-albanska-prsuta/,MD-PROSHUTA_SHQIPTARE_ALBANSKA_PRSUTA,2581,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3065,"Mish i thatë – albanska suha janjetina",https://drycured.com/recepti-baza/mish-i-thate-albanska-suha-janjetina-2/,MD-MISH_I_THATE_ALBANSKA_SUHA_JANJETINA,3521,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3066,"Kärntner Wurzelspeck – koruški sušeni dimljeni vrat",https://drycured.com/recepti-baza/karntner-wurzelspeck-koruska-korijenska-slanina-2/,MD-KARNTNER_WURZELSPECK_KORUSKA_KORIJENSKA_SLANINA,3448,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3067,"Steirischer Rohschinken – štajerska sirova šunka",https://drycured.com/recepti-baza/steirischer-rohschinken-stajerska-sirova-sunka-2/,MD-STEIRISCHER_ROHSCHINKEN_STAJERSKA_SIROVA_SUNKA,3393,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3068,"Vorarlberger Mostbröckle – vorarlberška dimljena govedina",https://drycured.com/recepti-baza/0010-vorarlberger-mostbrockle-vorarlberska-dimljena-govedina/,MD-VORARLBERGER_MOSTBROCKLE_VORARLBERSKA_DIMLJENA_GOVEDINA,2654,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3069,"Finska Meetvursti – suha kobasica",https://drycured.com/recepti-baza/finska-meetvursti-suha-kobasica-2/,MD-FINSKA_MEETVURSTI_SUHA_KOBASICA,4364,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3070,"Filet d’Anvers – antverpski file",https://drycured.com/recepti-baza/filet-d-anvers-antverpski-file/,MD-FILET_DANVERS_ANTVERPSKI_FILE,3436,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3071,"Lard fumé de Flandre – flamanska dimljena slanina",https://drycured.com/recepti-baza/lard-fume-de-flandre-flamansko-dimljeno-salo-2/,MD-LARD_FUME_DE_FLANDRE_FLAMANSKO_DIMLJENO_SALO,3409,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3073,"Collier fumé de Wallonie – dimljeni svinjski vrat iz Valonije",https://drycured.com/recepti-baza/collier-fume-de-wallonie-dimljeni-svinjski-vrat-iz-valonije-2/,MD-COLLIER_FUME_DE_WALLONIE_DIMLJENI_SVINJSKI_VRAT_IZ_VALONIJE,3775,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3075,"Jambon d’Ardenne – ardenska šunka",https://drycured.com/recepti-baza/jambon-d-ardenne-ardenski-prsut/,MD-JAMBON_DARDENNE_ARDENSKI_PRSUT,3670,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3081,"SAUCISSON D'ARDENNE (ARDENSKI KULEN)",https://drycured.com/recepti-baza/saucisson-d-ardenne-ardenski-kulen/,MD-SAUCISSON_DARDENNE_ARDENSKI_KULEN,4238,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3082,"НАНИЖЕН СУДЖУК (Nanižen Sudžuk)",https://drycured.com/recepti-baza/nanizen-sudzuk/,MD-NANIZEN_SUDZUK,4172,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3083,"ЕЛЕНСКИ БУТ (Elenski but)",https://drycured.com/recepti-baza/elenski-but/,MD-ELENSKI_BUT,3907,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3084,"СМЯДОВСКА ЛУКАНКА (Smyadovska lukanka)",https://drycured.com/recepti-baza/smyadovska-lukanka/,MD-SMYADOVSKA_LUKANKA,4297,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3085,"СТАРОПЛАНИНСКИ ПАСТЪРМА (Staroplaninska pastrma)",https://drycured.com/recepti-baza/staroplaninska-pastrma/,MD-STAROPLANINSKA_PASTRMA,3646,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3086,"Nadenitsa (Наденица)",https://drycured.com/recepti-baza/nadenitsa/,MD-NADENITSA,3839,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3087,"Rulopep (Рулопеп)",https://drycured.com/recepti-baza/rulopep/,MD-RULOPEP,3679,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3088,"Katino Meze (Катино мезе)",https://drycured.com/recepti-baza/katino-meze/,MD-KATINO_MEZE,3678,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3089,"Drobsarma (Дробсарма)",https://drycured.com/recepti-baza/drobsarma/,MD-DROBSARMA,4277,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3090,"Maleshevska Babichka (Малешевска бабичка)",https://drycured.com/recepti-baza/maleshevska-babichka/,MD-MALESHEVSKA_BABICHKA,3957,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3091,"Kraishte Pastarma (Краищенска пастърма)",https://drycured.com/recepti-baza/kraishte-pastarma/,MD-KRAISHTE_PASTARMA,3928,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3092,"Lukanka (Луканка)",https://drycured.com/recepti-baza/lukanka/,MD-LUKANKA,4035,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3093,"Sudjuk (Суджук)",https://drycured.com/recepti-baza/sudjuk/,MD-SUDJUK,4197,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3094,"Elena filet (Еленски филе)",https://drycured.com/recepti-baza/elena-filet/,MD-ELENA_FILET,3606,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3095,"Pastarma (Пастърма)",https://drycured.com/recepti-baza/pastarma/,MD-PASTARMA,3457,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3096,"Banski Starec (Бански старец)",https://drycured.com/recepti-baza/banski-starec/,MD-BANSKI_STAREC,4147,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3097,"Lountza (Λούντζα)",https://drycured.com/recepti-baza/lountza/,MD-LOUNTZA,3796,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3098,"Hiromeri (Χοιρομέρι)",https://drycured.com/recepti-baza/hiromeri/,MD-HIROMERI,3526,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3099,"Tsamarella (Τσαμαρέλλα)",https://drycured.com/recepti-baza/tsamarella/,MD-TSAMARELLA,3603,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3100,"Posyrti (Ποσυρτή)",https://drycured.com/recepti-baza/posyrti/,MD-POSYRTI,3640,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3101,"Apohtin (Αποχτίν)",https://drycured.com/recepti-baza/apohtin/,MD-APOHTIN,3700,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3102,"Lounza (Λούντζα) - Dimljena svinjska potrbušina",https://drycured.com/recepti-baza/lounza-dimljena-svinjska-potrbusina/,MD-LOUNZA_DIMLJENA_SVINJSKA_POTRBUSINA,3623,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3103,"Tsamarella (Τσαμαρέλλα) - Sušena kozletina",https://drycured.com/recepti-baza/tsamarella-susena-kozletina/,MD-TSAMARELLA_SUSENA_KOZLETINA,3566,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3104,"Hiromeri (Χοιρομέρι) - Ciparski pršut",https://drycured.com/recepti-baza/hiromeri-ciparski-prsut/,MD-HIROMERI_CIPARSKI_PRSUT,3531,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3105,"Apohti (Απόχτι) - Dimljeni svinjski file",https://drycured.com/recepti-baza/apohti-dimljeni-svinjski-file/,MD-APOHTI_DIMLJENI_SVINJSKI_FILE,3633,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3106,"Pastourma (Παστουρμάς) - Ciparski začinjeni sušeni goveđi file",https://drycured.com/recepti-baza/pastourma-ciparski-zacinjeni-suseni-govei-file/,MD-PASTOURMA_CIPARSKI_ZACINJENI_SUSENI_GOVEDI_FILE,3673,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3107,"?? NIZOZEMSKA - Tradicionalni recepti",https://drycured.com/recepti-baza/nizozemska-tradicionalni-recepti/,MD-NIZOZEMSKA_TRADICIONALNI_RECEPTI,3982,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3108,"Crmničke goveđe pastrve",https://drycured.com/recepti-baza/crmnicke-govee-pastrve/,MD-CRMNICKE_GOVEDE_PASTRVE,3640,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3110,"Crnogorski suđuk",https://drycured.com/recepti-baza/crnogorski-suuk/,MD-CRNOGORSKI_SUDUK,3483,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3112,"Medisterpølse (Danska svježa začinjena kobasica)",https://drycured.com/recepti-baza/medisterplse-danska-svjeza-zacinjena-kobasica/,MD-MEDISTERP_LSE_DANSKA_SVJEZA_ZACINJENA_KOBASICA,4055,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3114,"Rullepølse (Danska rolana šunka)",https://drycured.com/recepti-baza/rulleplse-danska-rolana-sunka/,MD-RULLEP_LSE_DANSKA_ROLANA_SUNKA,3381,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3115,"Flæskesteg (Danska pečena svinjetina s hrskavom kožom)",https://drycured.com/recepti-baza/flskesteg-danska-pecena-svinjetina-s-hrskavom-kozom/,MD-FL_SKESTEG_DANSKA_PECENA_SVINJETINA_S_HRSKAVOM_KOZOM,3635,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3116,"Spegepølse (Danska fermentirana kobasica)",https://drycured.com/recepti-baza/spegeplse-danska-fermentirana-kobasica/,MD-SPEGEP_LSE_DANSKA_FERMENTIRANA_KOBASICA,4112,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3117,"Irski spiced beef (Začinjeno sušeno goveđe meso)",https://drycured.com/recepti-baza/irski-spiced-beef-zacinjeno-suseno-govee-meso/,MD-IRSKI_SPICED_BEEF_ZACINJENO_SUSENO_GOVEDE_MESO,3765,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3118,"Kasseler pečenka s pireom od jabuka i krupir knedlama",https://drycured.com/recepti-baza/kasseler-pecenka-s-pireom-od-jabuka-i-krupir-knedlama/,MD-KASSELER_PECENKA_S_PIREOM_OD_JABUKA_I_KRUPIR_KNEDLAMA,3865,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3120,"Rogatički Planinsko-Morski Raritet ""Vjetar i More""",https://drycured.com/recepti-baza/rogaticki-planinsko-morski-raritet-vjetar-i-more/,MD-ROGATICKI_PLANINSKO_MORSKI_RARITET_VJETAR_I_MORE,3662,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3121,"Istarski Morski Pršut ""Neptunov Dar""",https://drycured.com/recepti-baza/istarski-morski-prsut-neptunov-dar/,MD-ISTARSKI_MORSKI_PRSUT_NEPTUNOV_DAR,3326,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3122,"Potted Beef (konzervirano goveđe meso)",https://drycured.com/recepti-baza/potted-beef-konzervirano-govee-meso/,MD-POTTED_BEEF_KONZERVIRANO_GOVEDE_MESO,3789,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3124,"Engleski sušeni goveđi jezik (Potted Ox Tongue)",https://drycured.com/recepti-baza/engleski-suseni-govei-jezik-potted-ox-tongue/,MD-ENGLESKI_SUSENI_GOVEDI_JEZIK_POTTED_OX_TONGUE,3872,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3125,"?? Talijansko-toskanski recept za salamu (Salame Toscano)",https://drycured.com/recepti-baza/talijansko-toskanski-recept-za-salamu-salame-toscano/,MD-TALIJANSKO_TOSKANSKI_RECEPT_ZA_SALAMU_SALAME_TOSCANO,3847,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3126,"?? Austrijski recept za Kmetzelsuppe kobasicu",https://drycured.com/recepti-baza/austrijski-recept-za-kmetzelsuppe-kobasicu/,MD-AUSTRIJSKI_RECEPT_ZA_KMETZELSUPPE_KOBASICU,3850,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3127,"Poljska Kiełbasa Lisiecka (Lisiecka Kobasica)",https://drycured.com/recepti-baza/poljska-kiebasa-lisiecka-lisiecka-kobasica/,MD-POLJSKA_KIE_BASA_LISIECKA_LISIECKA_KOBASICA,4504,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3128,"KYLMÄSAVULOHI (HLADNO DIMLJENI LOSOS)",https://drycured.com/recepti-baza/kylmasavulohi-hladno-dimljeni-losos/,MD-KYLMASAVULOHI_HLADNO_DIMLJENI_LOSOS,3499,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3129,"Jambon de Bayonne (Bajonska šunka)",https://drycured.com/recepti-baza/jambon-de-bayonne-bajonska-sunka/,MD-JAMBON_DE_BAYONNE_BAJONSKA_SUNKA,3656,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3131,"SAUCISSON SEC D'AUVERGNE",https://drycured.com/recepti-baza/saucisson-sec-d-auvergne/,MD-SAUCISSON_SEC_DAUVERGNE,4281,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3132,"Armatia (Αρματιά)",https://drycured.com/recepti-baza/armatia/,MD-ARMATIA,3849,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3133,"Pihti (Πηχτή)",https://drycured.com/recepti-baza/pihti/,MD-PIHTI,3707,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3134,"Kavourmas (Καβουρμάς)",https://drycured.com/recepti-baza/kavourmas/,MD-KAVOURMAS,3881,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3135,"Pastourmas (Παστουρμάς)",https://drycured.com/recepti-baza/pastourmas/,MD-PASTOURMAS,3608,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3136,"Loukaniko (Λουκάνικο)",https://drycured.com/recepti-baza/loukaniko/,MD-LOUKANIKO,3865,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3137,"Apaki (Απάκι)",https://drycured.com/recepti-baza/apaki/,MD-APAKI,3626,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3138,"Noumboulo (Νούμπουλο)",https://drycured.com/recepti-baza/noumboulo/,MD-NOUMBOULO,3875,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3139,"Syglino (Σύγκλινο)",https://drycured.com/recepti-baza/syglino/,MD-SYGLINO,3678,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3140,"Skirts and Kidneys (Tradicionalna irska marinirana goveđa dijafragma)",https://drycured.com/recepti-baza/skirts-and-kidneys-tradicionalna-irska-marinirana-govea-dijafragma/,MD-SKIRTS_AND_KIDNEYS_TRADICIONALNA_IRSKA_MARINIRANA_GOVEDA_DIJAFRAGMA,3782,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3141,"Svið (Dimljena janjeća glava)",https://drycured.com/recepti-baza/svi-dimljena-janjeca-glava/,MD-SVI_DIMLJENA_JANJECA_GLAVA,3567,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3142,"Heilhornað Hangikjöt (Sušena janjeća rebra)",https://drycured.com/recepti-baza/heilhorna-hangikjot-susena-janjeca-rebra/,MD-HEILHORNA_HANGIKJOT_SUSENA_JANJECA_REBRA,3614,YES,NO,YES,NO,OK_DCV5_NOT_TOUCHED
3143,"Torfær​ður Lambahryggur (Zakopana janjeća leđa)",https://drycured.com/recepti-baza/torfrur-lambahryggur-zakopana-janjeca-lea/,MD-TORF_R_UR_LAMBAHRYGGUR_ZAKOPANA_JANJECA_LEDA,3715,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
3144,"Selshreifar (Sušeni tuljanovi peraji)",https://drycured.com/recepti-baza/selshreifar-suseni-tuljanovi-peraji/,MD-SELSHREIFAR_SUSENI_TULJANOVI_PERAJI,3692,NO,YES,NO,NO,OK_PUBLIC_FALLBACK_RENDERED
